file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\appengine\src\com\google\appinventor\server\project\youngandroid\GalleryProtobuf.java,com.google.appinventor.server.project.youngandroid.GalleryProtobuf$content$ContentType,enum,6,6,0,6,12,1,0,11,32,0.88888884,0.10714286,0.10714286,9,5,8,1,0,0,8,0,4,0,5,4,2,3,0,0,5,0,6,51,10,0,1,0,0,1,7,5,0,5,1,1,0,0,38,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\components\src\com\google\appinventor\components\runtime\util\FileUtil.java,com.google.appinventor.components.runtime.util.FileUtil,class,39,57,18,39,182,2,0,104,1131,0.93837535,0.059397165,0.059397165,51,50,47,4,0,0,48,0,0,0,7,7,1,6,0,0,7,0,86,642,90,5,26,9,4,89,31,106,25,75,4,0,1,0,435,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\appengine\src\com\google\appinventor\server\tokenauth\ChatBotToken.java,com.google.appinventor.server.tokenauth.ChatBotToken$response$Builder,innerclass,18,18,0,18,74,4,0,36,603,0.8333333,0.22941971,0.3414305,42,1,38,3,1,0,39,0,4,0,5,0,0,5,0,0,0,0,7,287,45,0,14,1,26,4,42,65,0,20,2,0,0,0,88,25,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\buildserver\src\com\google\appinventor\buildserver\BuildServer.java,com.google.appinventor.buildserver.BuildServer$DeleteFileOnCloseFileInputStream,innerclass,2,2,0,2,2,2,0,2,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,10,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\components\src\com\google\appinventor\components\runtime\EventDispatcher.java,com.google.appinventor.components.runtime.EventDispatcher$EventClosure,innerclass,1,1,0,1,8,1,0,4,0,0.0,1.0,1.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,27,6,0,3,0,0,0,1,3,2,3,1,0,0,0,17,26,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\buildserver\src\com\google\appinventor\buildserver\context\AndroidPaths.java,com.google.appinventor.buildserver.context.AndroidPaths,class,4,18,14,4,14,2,0,7,59,0.7976189,0.17582418,0.61538464,14,0,14,0,0,0,14,0,0,0,6,0,0,6,0,0,0,0,5,55,7,0,0,0,0,17,0,6,2,6,0,0,0,0,45,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\appengine\src\com\google\appinventor\client\explorer\commands\WarningDialogCommand.java,com.google.appinventor.client.explorer.commands.WarningDialogCommand$WarningDialogBox$Anonymous1,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\appengine\src\com\google\appinventor\client\utils\Promise.java,com.google.appinventor.client.utils.Promise$CancellationException,innerclass,1,1,0,1,2,5,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,9,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\appengine\src\com\google\appinventor\client\explorer\commands\WarningDialogCommand.java,com.google.appinventor.client.explorer.commands.WarningDialogCommand$WarningDialogBox$Anonymous2,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\appinventor-sources-master\appinventor\appengine\src\com\google\appinventor\shared\rpc\project\FileNode.java,com.google.appinventor.shared.rpc.project.FileNode,class,1,8,7,1,2,2,3,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,24,1,0
