file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\plugins\osmedit\OsmEditingPlugin.java,net.osmand.plus.plugins.osmedit.OsmEditingPlugin$Anonymous3,anonymous,0,0,0,0,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\mapmarkers\MapMarkersGroupsFragment.java,net.osmand.plus.mapmarkers.MapMarkersGroupsFragment$Anonymous7,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd-java\src\main\java\net\osmand\NativeLibrary.java,net.osmand.NativeLibrary$NativeDirectionPoint,innerclass,1,1,0,1,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,2,16,0,1,0,0,0,0,4,6,0,4,1,0,0,0,10,9,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\mapcontextmenu\other\RouteTypesComparator.java,net.osmand.plus.mapcontextmenu.other.RouteTypesComparator,class,9,11,2,9,28,1,0,17,28,0.7222222,0.0,0.0,9,0,3,6,0,0,3,0,0,0,2,0,0,2,0,0,2,0,2,83,14,0,7,0,0,0,14,14,0,14,2,0,0,0,41,0,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\keyevent\fragments\keyassignments\KeyAssignmentsAdapter.java,net.osmand.plus.keyevent.fragments.keyassignments.KeyAssignmentsAdapter$HeaderViewHolder,innerclass,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,8,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\views\layers\geometry\RouteGeometryWay.java,net.osmand.plus.views.layers.geometry.RouteGeometryWay,class,35,38,3,35,82,3,0,99,236,0.89814824,0.06926407,0.077922076,24,0,15,2,7,0,22,0,0,0,9,1,1,8,0,0,2,0,5,333,26,14,25,0,0,1,18,84,7,63,4,0,1,0,171,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\plugins\externalsensors\devices\sensors\ant\AntBatterySensor.java,net.osmand.plus.plugins.externalsensors.devices.sensors.ant.AntBatterySensor$BatteryData,innerclass,6,6,0,6,7,1,0,1,0,0.35714287,0.71428573,1.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,2,0,3,26,6,0,0,0,0,3,3,2,2,2,0,0,0,0,16,9,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\plugins\osmedit\dialogs\DismissRouteBottomSheetFragment.java,net.osmand.plus.plugins.osmedit.dialogs.DismissRouteBottomSheetFragment,class,15,16,1,15,17,2,0,21,41,0.8333333,0.022222223,0.022222223,10,1,5,0,5,0,10,0,0,0,3,1,1,2,0,0,1,0,0,59,7,0,4,0,0,0,0,9,0,9,1,0,0,0,58,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\importfiles\ui\ImportGpxBottomSheetDialogFragment.java,net.osmand.plus.importfiles.ui.ImportGpxBottomSheetDialogFragment,class,14,15,1,14,4,2,0,22,0,0.0625,1.0,1.0,2,1,2,0,0,0,2,0,0,0,8,1,1,7,0,0,1,0,0,49,0,0,0,0,0,2,0,17,1,18,1,0,0,2,59,1,0
C:\Users\SOMEONEthere\OneDrive\Desktop\projects\OsmAnd-master\OsmAnd-master\OsmAnd\src\net\osmand\plus\routing\AlarmInfoType.java,net.osmand.plus.routing.AlarmInfoType,enum,2,4,2,2,3,1,0,1,0,0.33333334,0.6666667,1.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,13,2,0,0,0,0,0,11,2,0,2,0,0,0,0,36,1,0
